City,Country,Duration,Price,Airline,Airport,Depart,Return,Link,MinPrice,is_MinPrice
Montego Bay,Jamaica,243.0,351.5,United Airlines,MBJ,2023-06-02,2023-06-08,http://kayak.com/flights/EWR-MBJ/2023-06-02/2023-06-08/,351.5,1.0
Santa Ana,Estados Unidos,782.0,405.07,Várias companhias aéreas,SNA,2023-06-09,2023-06-13,http://kayak.com/flights/EWR-SNA/2023-06-09/2023-06-13/,405.07,1.0
Gdansk,Polónia,2255.0,1012.2,Scandinavian Airlines,GDN,2023-06-11,2023-06-18,http://kayak.com/flights/EWR-GDN/2023-06-11/2023-06-18/,1012.2,1.0
Santa Cruz de Tenerife,Espanha,1095.0,1178.55,Várias companhias aéreas,TCI,2023-06-01,2023-06-07,http://kayak.com/flights/EWR-TCI/2023-06-01/2023-06-07/,1178.55,1.0
Sófia,Bulgária,915.0,1255.62,Várias companhias aéreas,SOF,2023-06-01,2023-06-08,http://kayak.com/flights/EWR-SOF/2023-06-01/2023-06-08/,1255.62,1.0
Bilbau,Espanha,2320.0,1181.37,SWISS,BIO,2023-06-13,2023-06-17,http://kayak.com/flights/EWR-BIO/2023-06-13/2023-06-17/,1181.37,1.0
Charleston,Estados Unidos,131.0,176.69,United Airlines,CHS,2023-06-17,2023-06-24,http://kayak.com/flights/EWR-CHS/2023-06-17/2023-06-24/,176.69,1.0
Belgrado,Sérvia,1390.0,952.05,Várias companhias aéreas,BEG,2023-06-14,2023-06-20,http://kayak.com/flights/EWR-BEG/2023-06-14/2023-06-20/,952.05,1.0
Guaiaquil,Equador,1139.0,570.48,United Airlines,GYE,2023-06-08,2023-06-12,http://kayak.com/flights/EWR-GYE/2023-06-08/2023-06-12/,570.48,1.0
St Louis,Estados Unidos,163.0,359.96,United Airlines,STL,2023-06-01,2023-06-05,http://kayak.com/flights/EWR-STL/2023-06-01/2023-06-05/,359.96,1.0
Zagreb,Croácia,1810.0,1122.16,LOT,ZAG,2023-06-06,2023-06-13,http://kayak.com/flights/EWR-ZAG/2023-06-06/2023-06-13/,1122.16,1.0
Columbus,Estados Unidos,226.0,322.37,United Airlines,CMH,2023-06-18,2023-06-23,http://kayak.com/flights/EWR-CMH/2023-06-18/2023-06-23/,322.37,1.0
Bari,Itália,1040.0,1707.68,Lufthansa,BRI,2023-06-10,2023-06-17,http://kayak.com/flights/EWR-BRI/2023-06-10/2023-06-17/,1707.68,1.0
Malé,Maldivas,2455.0,7994.2,United Airlines,MLE,2023-06-01,2023-06-08,http://kayak.com/flights/EWR-MLE/2023-06-01/2023-06-08/,7994.2,1.0
Reiquiavique,Islândia,375.0,514.09,Icelandair,REK,2023-06-03,2023-06-09,http://kayak.com/flights/EWR-REK/2023-06-03/2023-06-09/,514.09,1.0
Nairobi,Quénia,1325.0,1226.48,British Airways,NBO,2023-06-06,2023-06-12,http://kayak.com/flights/EWR-NBO/2023-06-06/2023-06-12/,1226.48,1.0
Tirana,Albânia,1326.0,1238.7,Várias companhias aéreas,TIA,2023-06-07,2023-06-14,http://kayak.com/flights/EWR-TIA/2023-06-07/2023-06-14/,1238.7,1.0
San Jose,Estados Unidos,1262.0,381.58,Spirit Airlines,SJC,2023-06-13,2023-06-20,http://kayak.com/flights/EWR-SJC/2023-06-13/2023-06-20/,381.58,1.0
Antália,Turquia,1435.0,1258.44,Várias companhias aéreas,AYT,2023-06-22,2023-06-28,http://kayak.com/flights/EWR-AYT/2023-06-22/2023-06-28/,1258.44,1.0
Cidade do Kansas,Estados Unidos,188.0,247.18,United Airlines,MCI,2023-06-21,2023-06-28,http://kayak.com/flights/EWR-MCI/2023-06-21/2023-06-28/,247.18,1.0
Salónica,Grécia,1860.0,1114.64,Austrian Airlines,SKG,2023-06-11,2023-06-17,http://kayak.com/flights/EWR-SKG/2023-06-11/2023-06-17/,1114.64,1.0
Cali,Colômbia,955.0,406.01,Várias companhias aéreas,CLO,2023-06-07,2023-06-12,http://kayak.com/flights/EWR-CLO/2023-06-07/2023-06-12/,406.01,1.0
Ahmedabad,Índia,2590.0,1157.88,Várias companhias aéreas,AMD,2023-06-06,2023-06-13,http://kayak.com/flights/EWR-AMD/2023-06-06/2023-06-13/,1157.88,1.0
Granadilla de Abona,Espanha,1450.0,1211.45,Várias companhias aéreas,TFS,2023-06-01,2023-06-07,http://kayak.com/flights/EWR-TFS/2023-06-01/2023-06-07/,1211.45,1.0
Katovice,Polónia,1995.0,1296.97,LOT,KTW,2023-06-08,2023-06-13,http://kayak.com/flights/EWR-KTW/2023-06-08/2023-06-13/,1296.97,1.0
Dubrovnik,Croácia,1735.0,1279.11,LOT,DBV,2023-06-24,2023-06-29,http://kayak.com/flights/EWR-DBV/2023-06-24/2023-06-29/,1279.11,1.0
Vilnius,Lituânia,1660.0,946.41,Turkish Airlines,VNO,2023-06-13,2023-06-19,http://kayak.com/flights/EWR-VNO/2023-06-13/2023-06-19/,946.41,1.0
Lahore,Paquistão,1965.0,1351.48,Várias companhias aéreas,LHE,2023-06-17,2023-06-24,http://kayak.com/flights/EWR-LHE/2023-06-17/2023-06-24/,1351.48,1.0
Katmandu,Nepal,2435.0,2500.89,Singapore Airlines,KTM,2023-06-21,2023-06-26,http://kayak.com/flights/EWR-KTM/2023-06-21/2023-06-26/,2500.89,1.0
Port Louis,Maurícia,3125.0,1808.24,SWISS,MRU,2023-06-23,2023-06-30,http://kayak.com/flights/EWR-MRU/2023-06-23/2023-06-30/,1808.24,1.0
Daca,Bangladexe,2380.0,1747.15,Várias companhias aéreas,DAC,2023-06-17,2023-06-24,http://kayak.com/flights/EWR-DAC/2023-06-17/2023-06-24/,1747.15,1.0
Cagliari,Itália,1035.0,1673.84,Várias companhias aéreas,CAG,2023-06-10,2023-06-17,http://kayak.com/flights/EWR-CAG/2023-06-10/2023-06-17/,1673.84,1.0
Kahului,Estados Unidos,892.0,731.19,United Airlines,OGG,2023-06-02,2023-06-08,http://kayak.com/flights/EWR-OGG/2023-06-02/2023-06-08/,731.19,1.0
Puerto Vallarta,México,374.0,537.59,United Airlines,PVR,2023-06-03,2023-06-10,http://kayak.com/flights/EWR-PVR/2023-06-03/2023-06-10/,537.59,1.0
San José del Cabo,México,1430.0,639.09,Spirit Airlines,SJD,2023-06-18,2023-06-23,http://kayak.com/flights/EWR-SJD/2023-06-18/2023-06-23/,639.09,1.0
Sacramento,Estados Unidos,981.0,578.94,Spirit Airlines,SMF,2023-06-13,2023-06-17,http://kayak.com/flights/EWR-SMF/2023-06-13/2023-06-17/,578.94,1.0
Luxemburgo,Luxemburgo,1730.0,1110.88,LOT,LUX,2023-06-20,2023-06-27,http://kayak.com/flights/EWR-LUX/2023-06-20/2023-06-27/,1110.88,1.0
Buffalo,Estados Unidos,83.0,228.38,United Airlines,BUF,2023-06-17,2023-06-21,http://kayak.com/flights/EWR-BUF/2023-06-17/2023-06-21/,228.38,1.0
Glasgow,Reino Unido,1647.0,832.69,American Airlines,GLA,2023-06-03,2023-06-10,http://kayak.com/flights/EWR-GLA/2023-06-03/2023-06-10/,832.69,1.0
Bérgamo,Itália,2425.0,1733.05,Emirates,BGY,2023-06-05,2023-06-12,http://kayak.com/flights/EWR-BGY/2023-06-05/2023-06-12/,1733.05,1.0
Acra,Gana,1165.0,1256.56,British Airways,ACC,2023-06-08,2023-06-12,http://kayak.com/flights/EWR-ACC/2023-06-08/2023-06-12/,1256.56,1.0
Richmond,Estados Unidos,209.0,421.05,United Airlines,RIC,2023-06-21,2023-06-25,http://kayak.com/flights/EWR-RIC/2023-06-21/2023-06-25/,421.05,1.0
Oakland,Estados Unidos,372.0,310.15,Spirit Airlines,OAK,2023-06-05,2023-06-12,http://kayak.com/flights/EWR-OAK/2023-06-05/2023-06-12/,310.15,1.0
Ontário,Estados Unidos,1216.0,437.03,Várias companhias aéreas,ONT,2023-06-07,2023-06-13,http://kayak.com/flights/EWR-ONT/2023-06-07/2023-06-13/,437.03,1.0
Milwaukee,Estados Unidos,879.0,416.35,Várias companhias aéreas,MKE,2023-06-21,2023-06-25,http://kayak.com/flights/EWR-MKE/2023-06-21/2023-06-25/,416.35,1.0
Thera,Grécia,805.0,1143.78,British Airways,JTR,2023-06-10,2023-06-17,http://kayak.com/flights/EWR-JTR/2023-06-10/2023-06-17/,1143.78,1.0
Basileia,Suíça,2175.0,941.71,Turkish Airlines,EAP,2023-06-13,2023-06-19,http://kayak.com/flights/EWR-EAP/2023-06-13/2023-06-19/,941.71,1.0
Erevã,Arménia,2460.0,1235.88,Várias companhias aéreas,EVN,2023-06-22,2023-06-26,http://kayak.com/flights/EWR-EVN/2023-06-22/2023-06-26/,1235.88,1.0
Recife,Brasil,1345.0,778.18,LATAM Airlines,REC,2023-06-14,2023-06-20,http://kayak.com/flights/EWR-REC/2023-06-14/2023-06-20/,778.18,1.0
Riade,Arábia Saudita,1255.0,1271.59,Lufthansa,RUH,2023-06-01,2023-06-07,http://kayak.com/flights/EWR-RUH/2023-06-01/2023-06-07/,1271.59,1.0
Anchorage,Estados Unidos,1716.0,743.41,Sun Country Air,ANC,2023-06-08,2023-06-14,http://kayak.com/flights/EWR-ANC/2023-06-08/2023-06-14/,743.41,1.0
Zanzibar,Tanzânia,2025.0,1451.1,Ethiopian Air,ZNZ,2023-06-01,2023-06-05,http://kayak.com/flights/EWR-ZNZ/2023-06-01/2023-06-05/,1451.1,1.0
Turim,Itália,1295.0,1215.21,Várias companhias aéreas,TRN,2023-06-10,2023-06-17,http://kayak.com/flights/EWR-TRN/2023-06-10/2023-06-17/,1215.21,1.0
Corfú,Grécia,2185.0,1487.76,Lufthansa,CFU,2023-06-22,2023-06-29,http://kayak.com/flights/EWR-CFU/2023-06-22/2023-06-29/,1487.76,1.0
Bergen,Noruega,1430.0,960.51,Scandinavian Airlines,BGO,2023-06-20,2023-06-25,http://kayak.com/flights/EWR-BGO/2023-06-20/2023-06-25/,960.51,1.0
Oranjestad,Aruba,295.0,411.65,United Airlines,AUA,2023-06-04,2023-06-09,http://kayak.com/flights/EWR-AUA/2023-06-04/2023-06-09/,411.65,1.0
Savannah,Estados Unidos,139.0,179.51,United Airlines,SAV,2023-06-20,2023-06-27,http://kayak.com/flights/EWR-SAV/2023-06-20/2023-06-27/,179.51,1.0
Myrtle Beach,Estados Unidos,436.0,246.24,Delta,MYR,2023-06-21,2023-06-28,http://kayak.com/flights/EWR-MYR/2023-06-21/2023-06-28/,246.24,1.0
Reno,Estados Unidos,902.0,400.37,Spirit Airlines,RNO,2023-06-13,2023-06-20,http://kayak.com/flights/EWR-RNO/2023-06-13/2023-06-20/,400.37,1.0
Xangai,China,1900.0,2153.16,Ethiopian Air,PVG,2023-06-17,2023-06-24,http://kayak.com/flights/EWR-PVG/2023-06-17/2023-06-24/,2153.16,1.0
Salzburgo,Áustria,867.0,1354.3,Air Canada,SZG,2023-06-14,2023-06-21,http://kayak.com/flights/EWR-SZG/2023-06-14/2023-06-21/,1354.3,1.0
Ottawa,Canadá,274.0,257.52,Porter Airlines,YOW,2023-06-22,2023-06-26,http://kayak.com/flights/EWR-YOW/2023-06-22/2023-06-26/,257.52,1.0
Montevidéu,Uruguai,921.0,1175.73,Copa Airlines,MVD,2023-06-13,2023-06-20,http://kayak.com/flights/EWR-MVD/2023-06-13/2023-06-20/,1175.73,1.0
Tbilisi,Geórgia,1520.0,1020.66,Turkish Airlines,TBS,2023-06-13,2023-06-19,http://kayak.com/flights/EWR-TBS/2023-06-13/2023-06-19/,1020.66,1.0
Syracuse,Estados Unidos,74.0,139.1,United Airlines,SYR,2023-06-21,2023-06-26,http://kayak.com/flights/EWR-SYR/2023-06-21/2023-06-26/,139.1,1.0
Nassau,Bahamas,193.0,343.04,United Airlines,NAS,2023-06-05,2023-06-09,http://kayak.com/flights/EWR-NAS/2023-06-05/2023-06-09/,343.04,1.0
Norfolk,Estados Unidos,104.0,139.1,United Airlines,ORF,2023-06-08,2023-06-12,http://kayak.com/flights/EWR-ORF/2023-06-08/2023-06-12/,139.1,1.0
Tamuning,Guam,1559.0,2151.28,United Airlines,GUM,2023-06-21,2023-06-27,http://kayak.com/flights/EWR-GUM/2023-06-21/2023-06-27/,2151.28,1.0
Albuquerque,Estados Unidos,906.0,390.03,Spirit Airlines,ABQ,2023-06-07,2023-06-13,http://kayak.com/flights/EWR-ABQ/2023-06-07/2023-06-13/,390.03,1.0
Dakar,Senegal,1590.0,1266.9,TAP AIR PORTUGAL,DSS,2023-06-19,2023-06-25,http://kayak.com/flights/EWR-DSS/2023-06-19/2023-06-25/,1266.9,1.0
Boise,Estados Unidos,735.0,542.29,Delta,BOI,2023-06-06,2023-06-13,http://kayak.com/flights/EWR-BOI/2023-06-06/2023-06-13/,542.29,1.0
Omaha,Estados Unidos,423.0,363.72,Delta,OMA,2023-06-06,2023-06-11,http://kayak.com/flights/EWR-OMA/2023-06-06/2023-06-11/,363.72,1.0
Fortaleza,Brasil,2188.0,1152.24,LATAM Airlines,FOR,2023-06-21,2023-06-25,http://kayak.com/flights/EWR-FOR/2023-06-21/2023-06-25/,1152.24,1.0
Roterdão,Holanda,905.0,1670.08,British Airways,RTM,2023-06-17,2023-06-24,http://kayak.com/flights/EWR-RTM/2023-06-17/2023-06-24/,1670.08,1.0
Pisa,Itália,1320.0,1500.91,British Airways,PSA,2023-06-22,2023-06-29,http://kayak.com/flights/EWR-PSA/2023-06-22/2023-06-29/,1500.91,1.0
Bristol,Reino Unido,1040.0,904.12,Várias companhias aéreas,BRS,2023-06-14,2023-06-21,http://kayak.com/flights/EWR-BRS/2023-06-14/2023-06-21/,904.12,1.0
Monterrei,México,1731.0,771.61,British Airways,MTY,2023-06-26,2023-06-30,http://kayak.com/flights/EWR-MTY/2023-06-26/2023-06-30/,771.61,1.0
Edmonton,Canadá,507.0,436.09,Air Canada,YEG,2023-06-01,2023-06-05,http://kayak.com/flights/EWR-YEG/2023-06-01/2023-06-05/,436.09,1.0
Sarasota,Estados Unidos,172.0,186.09,United Airlines,SRQ,2023-06-12,2023-06-16,http://kayak.com/flights/EWR-SRQ/2023-06-12/2023-06-16/,186.09,1.0
Grand Rapids,Estados Unidos,135.0,501.87,United Airlines,GRR,2023-06-21,2023-06-26,http://kayak.com/flights/EWR-GRR/2023-06-21/2023-06-26/,501.87,1.0
Tucson,Estados Unidos,449.0,628.75,American Airlines,TUS,2023-06-18,2023-06-22,http://kayak.com/flights/EWR-TUS/2023-06-18/2023-06-22/,628.75,1.0
Memphis,Estados Unidos,171.0,374.06,United Airlines,MEM,2023-06-14,2023-06-18,http://kayak.com/flights/EWR-MEM/2023-06-14/2023-06-18/,374.06,1.0
Olbia,Itália,885.0,937.96,Várias companhias aéreas,OLB,2023-06-10,2023-06-17,http://kayak.com/flights/EWR-OLB/2023-06-10/2023-06-17/,937.96,1.0
Rochester,Estados Unidos,90.0,242.48,United Airlines,ROC,2023-06-03,2023-06-08,http://kayak.com/flights/EWR-ROC/2023-06-03/2023-06-08/,242.48,1.0
Ponta Delgada,Portugal,370.0,885.32,United Airlines,PDL,2023-06-22,2023-06-29,http://kayak.com/flights/EWR-PDL/2023-06-22/2023-06-29/,885.32,1.0
Halifax,Canadá,380.0,258.46,Porter Airlines,YHZ,2023-06-07,2023-06-14,http://kayak.com/flights/EWR-YHZ/2023-06-07/2023-06-14/,258.46,1.0
Portland,Estados Unidos,550.0,316.73,United Airlines,PWM,2023-06-18,2023-06-23,http://kayak.com/flights/EWR-PWM/2023-06-18/2023-06-23/,316.73,1.0
Spokane,Estados Unidos,2254.0,530.07,American Airlines,GEG,2023-06-22,2023-06-27,http://kayak.com/flights/EWR-GEG/2023-06-22/2023-06-27/,530.07,1.0
Rodes,Grécia,1320.0,1159.76,British Airways,RHO,2023-06-02,2023-06-08,http://kayak.com/flights/EWR-RHO/2023-06-02/2023-06-08/,1159.76,1.0
Jacarta,Indonésia,2305.0,2922.88,Qantas Airways,JKT,2023-06-02,2023-06-06,http://kayak.com/flights/EWR-JKT/2023-06-02/2023-06-06/,2922.88,1.0
Providence,Estados Unidos,86.0,214.29,United Airlines,PVD,2023-06-07,2023-06-11,http://kayak.com/flights/EWR-PVD/2023-06-07/2023-06-11/,214.29,1.0
Burbank,Estados Unidos,935.0,531.01,Spirit Airlines,BUR,2023-06-02,2023-06-06,http://kayak.com/flights/EWR-BUR/2023-06-02/2023-06-06/,531.01,1.0
Bozeman,Estados Unidos,948.0,474.62,American Airlines,BZN,2023-06-03,2023-06-07,http://kayak.com/flights/EWR-BZN/2023-06-03/2023-06-07/,474.62,1.0
Knoxville,Estados Unidos,286.0,323.31,American Airlines,TYS,2023-06-13,2023-06-20,http://kayak.com/flights/EWR-TYS/2023-06-13/2023-06-20/,323.31,1.0
Louisville,Estados Unidos,145.0,465.22,United Airlines,SDF,2023-06-15,2023-06-19,http://kayak.com/flights/EWR-SDF/2023-06-15/2023-06-19/,465.22,1.0
Kingston,Jamaica,606.0,484.96,Várias companhias aéreas,KIN,2023-06-03,2023-06-07,http://kayak.com/flights/EWR-KIN/2023-06-03/2023-06-07/,484.96,1.0
Pensacola,Estados Unidos,438.0,413.53,American Airlines,PNS,2023-06-13,2023-06-17,http://kayak.com/flights/EWR-PNS/2023-06-13/2023-06-17/,413.53,1.0
Míconos,Grécia,1875.0,1170.09,British Airways,JMK,2023-06-04,2023-06-10,http://kayak.com/flights/EWR-JMK/2023-06-04/2023-06-10/,1170.09,1.0
Palm Springs,Estados Unidos,2174.0,661.65,Alaska Airlines,PSP,2023-06-09,2023-06-13,http://kayak.com/flights/EWR-PSP/2023-06-09/2023-06-13/,661.65,1.0
Oklahoma City,Estados Unidos,442.0,495.3,American Airlines,OKC,2023-06-15,2023-06-19,http://kayak.com/flights/EWR-OKC/2023-06-15/2023-06-19/,495.3,1.0
Tânger,Marrocos,1650.0,922.92,Várias companhias aéreas,TNG,2023-06-12,2023-06-19,http://kayak.com/flights/EWR-TNG/2023-06-12/2023-06-19/,922.92,1.0
Leipzig,Alemanha,1020.0,1635.31,TAP AIR PORTUGAL,LEJ,2023-06-11,2023-06-16,http://kayak.com/flights/EWR-LEJ/2023-06-11/2023-06-16/,1635.31,1.0
Winnipeg,Canadá,584.0,973.67,Delta,YWG,2023-06-17,2023-06-22,http://kayak.com/flights/EWR-YWG/2023-06-17/2023-06-22/,973.67,1.0
Santiago,República Dominicana,237.0,390.03,United Airlines,STI,2023-06-21,2023-06-26,http://kayak.com/flights/EWR-STI/2023-06-21/2023-06-26/,390.03,1.0
Bridgetown,Barbados,1043.0,627.81,Air Canada,BGI,2023-06-08,2023-06-14,http://kayak.com/flights/EWR-BGI/2023-06-08/2023-06-14/,627.81,1.0
Kailua-Kona,Estados Unidos,1348.0,830.81,Alaska Airlines,KOA,2023-06-08,2023-06-13,http://kayak.com/flights/EWR-KOA/2023-06-08/2023-06-13/,830.81,1.0
Porto de Espanha,Trinidad e Tobago,1315.0,725.55,American Airlines,POS,2023-06-01,2023-06-05,http://kayak.com/flights/EWR-POS/2023-06-01/2023-06-05/,725.55,1.0
Fresno,Estados Unidos,536.0,548.87,American Airlines,FAT,2023-06-17,2023-06-24,http://kayak.com/flights/EWR-FAT/2023-06-17/2023-06-24/,548.87,1.0
Liubliana,Eslovénia,865.0,1202.05,SWISS,LJU,2023-06-06,2023-06-13,http://kayak.com/flights/EWR-LJU/2023-06-06/2023-06-13/,1202.05,1.0
Barranquilla,Colômbia,1240.0,537.59,American Airlines,BAQ,2023-06-09,2023-06-13,http://kayak.com/flights/EWR-BAQ/2023-06-09/2023-06-13/,537.59,1.0
Chania,Grécia,2150.0,1492.46,Várias companhias aéreas,CHQ,2023-06-01,2023-06-07,http://kayak.com/flights/EWR-CHQ/2023-06-01/2023-06-07/,1492.46,1.0
Des Moines,Estados Unidos,490.0,325.19,Várias companhias aéreas,DSM,2023-06-13,2023-06-20,http://kayak.com/flights/EWR-DSM/2023-06-13/2023-06-20/,325.19,1.0
Verona,Itália,1385.0,1661.62,Várias companhias aéreas,VRN,2023-06-01,2023-06-05,http://kayak.com/flights/EWR-VRN/2023-06-01/2023-06-05/,1661.62,1.0
Pequim,China,2310.0,1252.8,Várias companhias aéreas,BJS,2023-06-07,2023-06-13,http://kayak.com/flights/EWR-BJS/2023-06-07/2023-06-13/,1252.8,1.0
Zadar,Croácia,1400.0,1640.01,Várias companhias aéreas,ZAD,2023-06-22,2023-06-28,http://kayak.com/flights/EWR-ZAD/2023-06-22/2023-06-28/,1640.01,1.0
Cantão,China,2140.0,2143.76,Turkish Airlines,CAN,2023-06-21,2023-06-25,http://kayak.com/flights/EWR-CAN/2023-06-21/2023-06-25/,2143.76,1.0
Santa Marta,Colômbia,2293.0,530.07,Várias companhias aéreas,SMR,2023-06-09,2023-06-13,http://kayak.com/flights/EWR-SMR/2023-06-09/2023-06-13/,530.07,1.0
Lagos,Nigéria,1185.0,1664.44,Lufthansa,LOS,2023-06-22,2023-06-28,http://kayak.com/flights/EWR-LOS/2023-06-22/2023-06-28/,1664.44,1.0
Phnom Penh,Cambodja,3051.0,1704.86,Várias companhias aéreas,PNH,2023-06-18,2023-06-23,http://kayak.com/flights/EWR-PNH/2023-06-18/2023-06-23/,1704.86,1.0
Saint Thomas Island,Ilhas Virgens Americanas,270.0,548.87,United Airlines,STT,2023-06-04,2023-06-10,http://kayak.com/flights/EWR-STT/2023-06-04/2023-06-10/,548.87,1.0
Lihue,Estados Unidos,1325.0,757.51,United Airlines,LIH,2023-06-05,2023-06-12,http://kayak.com/flights/EWR-LIH/2023-06-05/2023-06-12/,757.51,1.0
Libéria,Costa Rica,319.0,803.56,United Airlines,LIR,2023-06-18,2023-06-25,http://kayak.com/flights/EWR-LIR/2023-06-18/2023-06-25/,803.56,1.0
Belo Horizonte,Brasil,1021.0,890.96,Várias companhias aéreas,BHZ,2023-06-01,2023-06-06,http://kayak.com/flights/EWR-BHZ/2023-06-01/2023-06-06/,890.96,1.0
Quebec,Canadá,415.0,234.96,Porter Airlines,YQB,2023-06-24,2023-06-29,http://kayak.com/flights/EWR-YQB/2023-06-24/2023-06-29/,234.96,1.0
Liverpool,Reino Unido,1380.0,1355.24,Lufthansa,LPL,2023-06-21,2023-06-26,http://kayak.com/flights/EWR-LPL/2023-06-21/2023-06-26/,1355.24,1.0
San Pedro,Honduras,839.0,635.33,Spirit Airlines,SAP,2023-06-17,2023-06-23,http://kayak.com/flights/EWR-SAP/2023-06-17/2023-06-23/,635.33,1.0
Pereira,Colômbia,568.0,803.56,United Airlines,PEI,2023-06-07,2023-06-12,http://kayak.com/flights/EWR-PEI/2023-06-07/2023-06-12/,803.56,1.0
Madison,Estados Unidos,345.0,349.62,Delta,MSN,2023-06-15,2023-06-20,http://kayak.com/flights/EWR-MSN/2023-06-15/2023-06-20/,349.62,1.0
Pointe-à-Pitre,Guadalupe,1467.0,651.31,Air Canada,PTP,2023-06-17,2023-06-24,http://kayak.com/flights/EWR-PTP/2023-06-17/2023-06-24/,651.31,1.0
Calcutá,Índia,1755.0,7569.4,Várias companhias aéreas,CCU,2023-06-04,2023-06-11,http://kayak.com/flights/EWR-CCU/2023-06-04/2023-06-11/,7569.4,1.0
Asheville,Estados Unidos,136.0,331.76,United Airlines,AVL,2023-06-02,2023-06-08,http://kayak.com/flights/EWR-AVL/2023-06-02/2023-06-08/,331.76,1.0
Key West,Estados Unidos,348.0,291.35,American Airlines,EYW,2023-06-20,2023-06-27,http://kayak.com/flights/EWR-EYW/2023-06-20/2023-06-27/,291.35,1.0
Greenville,Estados Unidos,385.0,355.26,Delta,GSP,2023-06-02,2023-06-08,http://kayak.com/flights/EWR-GSP/2023-06-02/2023-06-08/,355.26,1.0
El Paso,Estados Unidos,477.0,609.95,Delta,ELP,2023-06-20,2023-06-27,http://kayak.com/flights/EWR-ELP/2023-06-20/2023-06-27/,609.95,1.0
Harare,Zimbábue,1405.0,1410.69,Ethiopian Air,HRE,2023-06-03,2023-06-09,http://kayak.com/flights/EWR-HRE/2023-06-03/2023-06-09/,1410.69,1.0
Thiruvananthapuram,Índia,2505.0,1587.38,Emirates,TRV,2023-06-07,2023-06-14,http://kayak.com/flights/EWR-TRV/2023-06-07/2023-06-14/,1587.38,1.0
Zaquinto,Grécia,815.0,1702.98,Várias companhias aéreas,ZTH,2023-06-23,2023-06-30,http://kayak.com/flights/EWR-ZTH/2023-06-23/2023-06-30/,1702.98,1.0
Eugene,Estados Unidos,1022.0,514.09,Várias companhias aéreas,EUG,2023-06-15,2023-06-19,http://kayak.com/flights/EWR-EUG/2023-06-15/2023-06-19/,514.09,1.0
Sharjah,Emirados Árabes Unidos,1950.0,1779.1,Qatar Airways,SHJ,2023-06-02,2023-06-09,http://kayak.com/flights/EWR-SHJ/2023-06-02/2023-06-09/,1779.1,1.0
Podgorica,Montenegro,2070.0,1227.42,LOT,TGD,2023-06-23,2023-06-30,http://kayak.com/flights/EWR-TGD/2023-06-23/2023-06-30/,1227.42,1.0
Iași,Roménia,1735.0,1318.59,Austrian Airlines,IAS,2023-06-01,2023-06-08,http://kayak.com/flights/EWR-IAS/2023-06-01/2023-06-08/,1318.59,1.0
Providenciales,Ilhas Turcas e Caicos,1435.0,438.91,United Airlines,PLS,2023-06-01,2023-06-05,http://kayak.com/flights/EWR-PLS/2023-06-01/2023-06-05/,438.91,1.0
Cidade de Belize,Belize,495.0,596.8,United Airlines,BZE,2023-06-03,2023-06-07,http://kayak.com/flights/EWR-BZE/2023-06-03/2023-06-07/,596.8,1.0
Simpson Bay,São Martinho (Sint Maarten),1135.0,684.2,Várias companhias aéreas,SXM,2023-06-15,2023-06-21,http://kayak.com/flights/EWR-SXM/2023-06-15/2023-06-21/,684.2,1.0
Redmond,Estados Unidos,1620.0,643.79,Várias companhias aéreas,RDM,2023-06-23,2023-06-27,http://kayak.com/flights/EWR-RDM/2023-06-23/2023-06-27/,643.79,1.0
Dar Es Salaam,Tanzânia,1375.0,1529.11,Ethiopian Air,DAR,2023-06-22,2023-06-29,http://kayak.com/flights/EWR-DAR/2023-06-22/2023-06-29/,1529.11,1.0
Tulsa,Estados Unidos,355.0,674.8,American Airlines,TUL,2023-06-19,2023-06-25,http://kayak.com/flights/EWR-TUL/2023-06-19/2023-06-25/,674.8,1.0
Varsóvia,Polónia,1435.0,873.11,Várias companhias aéreas,WMI,2023-06-06,2023-06-13,http://kayak.com/flights/EWR-WMI/2023-06-06/2023-06-13/,873.11,1.0
Maceió,Brasil,3667.0,997.16,Várias companhias aéreas,MCZ,2023-06-05,2023-06-12,http://kayak.com/flights/EWR-MCZ/2023-06-05/2023-06-12/,997.16,1.0
Lamezia Terme,Itália,1990.0,2420.07,Várias companhias aéreas,SUF,2023-06-09,2023-06-16,http://kayak.com/flights/EWR-SUF/2023-06-09/2023-06-16/,2420.07,1.0
San Andrés,Colômbia,1744.0,632.51,Copa Airlines,ADZ,2023-06-15,2023-06-19,http://kayak.com/flights/EWR-ADZ/2023-06-15/2023-06-19/,632.51,1.0
Aguadilla,Porto Rico,948.0,445.48,Spirit Airlines,BQN,2023-06-11,2023-06-15,http://kayak.com/flights/EWR-BQN/2023-06-11/2023-06-15/,445.48,1.0
Shannon,Irlanda,810.0,999.98,United Airlines,SNN,2023-06-14,2023-06-18,http://kayak.com/flights/EWR-SNN/2023-06-14/2023-06-18/,999.98,1.0
Missoula,Estados Unidos,1049.0,551.69,American Airlines,MSO,2023-06-18,2023-06-23,http://kayak.com/flights/EWR-MSO/2023-06-18/2023-06-23/,551.69,1.0
Kalispell,Estados Unidos,1552.0,665.4,American Airlines,FCA,2023-06-16,2023-06-20,http://kayak.com/flights/EWR-FCA/2023-06-16/2023-06-20/,665.4,1.0
